run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.35,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.40,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.45,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.50,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.55,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_prompt_search_best_balanced_recall_v2_0.60,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_prompt_search_best_balanced_recall_v2@0.60,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.35,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.35,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.40,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.40,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.45,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.45,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.50,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.50,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,ensemble,,weak,478,299,24,275,454,0.40460081190798375,0.0802675585284281,0.0502092050209205,0.06177606177606178,0.10219531195573903,0.37564920420130166,0.4359861591695502,0.4012738853503185,0.417910447761194,314,289,24,0.07643312101910828,163,188
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.60__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.60,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,304,24,280,454,0.41136671177266576,0.07894736842105263,0.0502092050209205,0.061381074168797956,0.1028684473079716,0.3693343643275984,0.43243243243243246,0.40764331210191085,0.419672131147541,314,296,24,0.07643312101910828,168,186
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.40,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.40,ensemble,,weak,478,249,22,227,456,0.33694181326116374,0.08835341365461848,0.04602510460251046,0.06052269601100413,0.10727516818900135,0.4115084734841162,0.4444444444444444,0.34394904458598724,0.3877917414721723,314,243,22,0.07006369426751592,135,206
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.40,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.40,ensemble,,weak,478,249,22,227,456,0.33694181326116374,0.08835341365461848,0.04602510460251046,0.06052269601100413,0.10727516818900135,0.4115084734841162,0.4444444444444444,0.34394904458598724,0.3877917414721723,314,243,22,0.07006369426751592,135,206
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.60__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.60,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,285,22,263,456,0.38565629228687415,0.07719298245614035,0.04602510460251046,0.057667103538663174,0.0988896183856046,0.3846704040208776,0.4404332129963899,0.3885350318471338,0.4128595600676819,314,277,22,0.07006369426751592,155,192
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.60__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.60,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
