run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news,ranking
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.35,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.35,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.40,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.40,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.45,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.45,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.50,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.50,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.55,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.55,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.60,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.60,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.65,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.65,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_bert_predictions_full_text_5df03950348d_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,22557,422,22135,56,30.523680649526387,0.018708161546304915,0.8828451882845189,0.036639895810722814,0.048632592372602056,0.03478294235259774,0.4248985115020298,1.0,0.5963912630579298,314,739,286,0.910828025477707,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19346,377,18969,101,26.178619756427604,0.019487232502842965,0.7887029288702929,0.038034705407586765,0.05104482993934491,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19347,377,18970,101,26.179972936400542,0.01948622525456143,0.7887029288702929,0.0380327868852459,0.051032605545495074,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19347,377,18970,101,26.179972936400542,0.01948622525456143,0.7887029288702929,0.0380327868852459,0.051032605545495074,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.10,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.10,ensemble,,weak,478,19347,377,18970,101,26.179972936400542,0.01948622525456143,0.7887029288702929,0.0380327868852459,0.051032605545495074,0.035383785546458685,0.4248985115020298,1.0,0.5963912630579298,314,739,258,0.821656050955414,425,0,weak_ensemble_micro_recall
ensemble_OR__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
