dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
385,"Рубль утром немного понижается в паре с юанем, несмотря на укрепление нефти",https://www.interfax.ru/business/1074929,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
390,Росстат сможет получать от ФНС данные с кассовых аппаратов для расчета инфляции,https://www.interfax.ru/business/1007251,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
397,ВС Израиля продолжают готовить масштабное наступление в Газе,https://www.interfax.ru/world/1021213,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
409,"ФТС в 2025 г. пресекла контрабанду драгоценных металлов и камней на 1,2 млрд руб.",https://www.interfax.ru/russia/1073629,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
410,Мать и дочь получили в Севастополе по 12 лет колонии за госизмену,https://www.interfax.ru/russia/1039749,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
411,Кишинев передал Тирасполю предложения по преодолению энергокризиса,https://www.interfax.ru/world/1005130,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
412,"Частный акционер остался во главе совета директоров ""Петербургского нефтетерминала""",https://www.interfax.ru/business/1051579,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
415,"ФСБ сообщила о задержании москвича, готовившего диверсию на железной дороге",https://www.interfax.ru/russia/1057099,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
416,Эксперты Citi ждут продолжения роста цен на медь в 2026 году,https://www.interfax.ru/business/1063397,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
426,"В США в IV квартале производительность труда выросла на 1,2%, слабее прогноза",https://www.interfax.ru/business/1006691,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
428,"Малоликвидные акции ПАО ""Лензолото"" дешевеют на новостях о планах ликвидации компании",https://www.interfax.ru/business/1035410,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
433,"Глава ГК ""Ташир"" Карапетян освобожден из-под стражи и помещен под домашний арест",https://www.interfax.ru/world/1065885,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
434,"Объем грузоперевозок по сети РЖД снизился за 7 месяцев на 6,2%, до 739,3 млн т",https://www.interfax.ru/business/1041916,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
436,Потребительские цены в Германии в июне выросли на 2%,https://www.interfax.ru/world/1035469,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
437,"МИД Киргизии призвал своих граждан из ""черного списка"" в РФ легализовать правовой статус",https://www.interfax.ru/world/1024949,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
438,Хакеры атаковали сайты госструктур Бельгии,https://www.interfax.ru/digital/1016280,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
446,Финтех-подразделение Ozon размещает ЦФА на 3 млрд рублей,https://www.interfax.ru/business/1025538,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
458,"Число сбитых БПЛА, летевших на Москву, увеличилось до 26",https://www.interfax.ru/russia/1027039,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
467,"""Аэрофлот"" в июле привлек 40 млрд рублей заемных средств",https://www.interfax.ru/business/1038828,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
469,В Москве возбуждено дело об ограблении отделения почты почти на 5 млн рублей,https://www.interfax.ru/moscow/1040297,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
470,Клинические исследования импортных ветеринарных препаратов будут возможны только в РФ,https://www.interfax.ru/russia/1070230,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
472,Жители Ингушетии получили 25 лет на двоих за подготовку к диверсии,https://www.interfax.ru/russia/1069981,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
475,Рубль утром немного дешевеет к юаню,https://www.interfax.ru/business/1072977,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
487,Число сбитых на подлете к столице беспилотников достигло 25,https://www.interfax.ru/moscow/1074159,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
489,"Орбан не видит препятствий для возобновления поставок нефти по ""Дружбе""",https://www.interfax.ru/world/1075721,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
493,"В ""НОВАТЭКе"" посоветовали Европе сначала найти, на что заменить газ с ""Ямала СПГ""",https://www.interfax.ru/russia/1057840,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
494,Эстонские криптомошенники согласились вернуть $400 млн в США,https://www.interfax.ru/world/1009069,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
495,"Площадь лесных пожаров в Якутии увеличилась до 21,4 тыс. га",https://www.interfax.ru/russia/1038537,air_pollution,air_pollution,air_pollution,,,1,1,1.0,1.0,False
499,"""Мегафон"" в I полугодии нарастил выручку до 241,3 млрд рублей",https://www.interfax.ru/business/1042483,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
500,"Прирост запасов ""Сургутнефтегаза"" восполнил добычу в 2024 году",https://www.interfax.ru/business/1022775,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
501,"Акционеры ""Полюса"" одобрили финальные дивиденды за 2024 год в 73 руб. на акцию",https://www.interfax.ru/business/1020937,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
510,Росфинмониторинг и ЦБ обсуждают уточнение критериев подозрительных операций по линии незаконного оборота наркотиков,https://www.interfax.ru/russia/1060861,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
513,Страны ОТГ договорились активизировать усилия по сотрудничеству в оборонной промышленности,https://www.interfax.ru/world/1026997,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
518,В Таганроге после ночной атаки обнаружены обломки БПЛА,https://www.interfax.ru/russia/1060531,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
527,Ритейлер Costco увеличил квартальную выручку сильнее прогнозов,https://www.interfax.ru/business/1012457,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
532,"Нефть слабо дешевеет, Brent торгуется у $63,2 за баррель",https://www.interfax.ru/business/1061566,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
550,Саудовская Аравия нанесла удары по порту Эль-Мукалла в Йемене,https://www.interfax.ru/world/1065772,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
554,Тридцать три беспилотника нейтрализованы с 09:00 до 16:00 над регионами России,https://www.interfax.ru/russia/1066990,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
558,Ведется опрос водителя фуры после атаки дронов в Иркутской области,https://www.interfax.ru/russia/1028975,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
563,"Владислав Бакальчук зарегистрировал компанию ""ВБ Тех"" в сфере разработки ПО",https://www.interfax.ru/business/1013684,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
564,"Brent подешевела до $76,38 за баррель",https://www.interfax.ru/business/1010107,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
565,Российская армия взяла под контроль населенный пункт Липовое в ДНР,https://www.interfax.ru/russia/1024542,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
579,В Польше проведут заседание Комитета нацбезопасности после взрыва на железной дороге,https://www.interfax.ru/world/1058464,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
582,Дума рассмотрит поправки о спецмерах для борьбы с терроризмом во II чтении 2 декабря,https://www.interfax.ru/russia/1060853,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
586,Бразилия предлагает создать Совет ООН по изменению климата на базе Генассамблеи,https://www.interfax.ru/world/1056562,air_pollution,air_pollution,air_pollution,,,1,1,1.0,1.0,False
588,"Ирландский ЦБ оштрафовал Coinbase на 21,5 млн евро",https://www.interfax.ru/business/1056694,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
590,"РФ остается крупнейшим поставщиком газа, нефти и нефтепродуктов в Турцию",https://www.interfax.ru/business/1073962,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
594,Бывшего свердловского вице-губернатора Чемезова могут перевести под домашний арест,https://www.interfax.ru/russia/1065712,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
596,Цены на российских АЗС значительно выросли в новогодние каникулы,https://www.interfax.ru/business/1067219,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
599,Рубль утром понижается в паре с юанем перед пятничным заседанием ЦБ РФ по ставке,https://www.interfax.ru/business/1015599,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
601,Добыча ОПЕК+ в декабре отстала от плана на 780 тыс. б/с,https://www.interfax.ru/business/1067602,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
602,Военно-Грузинскую дорогу закрыли из-за угрозы схода селей,https://www.interfax.ru/world/1037198,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
603,"Глава ЕЦБ сообщила, что темп роста экономики еврозоны, вероятно, замедлится в III квартале",https://www.interfax.ru/business/1043084,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
604,Китайская СNNC возглавит консорциум по строительству еще одной АЭС в Казахстане,https://www.interfax.ru/world/1031211,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
606,"""Газпром"" и Минсельхоз подготовили пилот внедрения автономной генерации в АПК",https://www.interfax.ru/business/1061496,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
607,"Проект закона о наказании для водителей за ""лекарственное опьянение"" принят в I чтении",https://www.interfax.ru/russia/1028044,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
616,Участок федеральной трассы Р-239 в Оренбуржье перекрыт из-за непогоды,https://www.interfax.ru/russia/1001987,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
621,Саудовская Аравия в феврале снизит цены на нефть для всех регионов,https://www.interfax.ru/business/1066560,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
624,Аэропорты Иванова и Ярославля возобновили работу,https://www.interfax.ru/russia/1064308,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
627,Военно-Грузинскую дорогу открыли для легкового транспорта и автобусов,https://www.interfax.ru/russia/1066995,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
628,РФ в 2024 году увеличила экспорт макаронных изделий более чем на 10%,https://www.interfax.ru/business/1013635,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
630,Герасимов доложил президенту о наступлении на всех направлениях в зоне СВО,https://www.interfax.ru/russia/1065452,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
631,"Moody's подтвердило рейтинги Китая на уровне ""A1"" с ""негативным"" прогнозом",https://www.interfax.ru/business/1027777,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
634,Российские военные сбили 37 беспилотников ВСУ над тремя областями,https://www.interfax.ru/russia/1061335,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
643,Минэнерго России и Белоруссии обсудили формирование общих энергорынков,https://www.interfax.ru/russia/1052782,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
647,"Товарооборот между РФ и КНР в первом квартале 2025 года сократился на 6,6%",https://www.interfax.ru/business/1020684,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
650,Superjet 100 с иностранными двигателями смогут летать до 2028-2029 годов,https://www.interfax.ru/russia/1051291,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
652,Amplats в 2024 году снизила выпуск платиноидов на 7%,https://www.interfax.ru/business/1006645,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
654,Правительство сохранило статус государственных научных центров за 43 организациями,https://www.interfax.ru/russia/1041816,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
655,"Лондон продлил лицензию на операции с зарубежными дочками ""ЛУКОЙЛа"" до 25 августа",https://www.interfax.ru/business/1074612,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
656,Матвиенко заявила об импортонезависимости от целого ряда важных позиций,https://www.interfax.ru/russia/1013952,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
659,Девелопер Glorax установил цену IPO в 64 рубля за акцию,https://www.interfax.ru/business/1054206,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
661,В пяти регионах юга России более 50% детей мигрантов сдали тест по русскому,https://www.interfax.ru/russia/1054549,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
663,ЭКГ-рейтинг может быть расширен для внедрения в систему закупок госкомпаний,https://www.interfax.ru/forumspb/1032398,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
664,В КНР сообщили об опасных маневрах пограничных кораблей Филиппин в Южно-Китайском море,https://www.interfax.ru/world/1042386,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
668,Рубль утром понижается в паре с юанем на фоне относительно стабильной нефти,https://www.interfax.ru/business/1012032,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
671,Украинский военный осужден на 15 лет за преступления в курском приграничье,https://www.interfax.ru/russia/1016609,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
672,Anglo American начала переговоры с банками о возможном IPO De Beers,https://www.interfax.ru/business/1016556,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
681,Суд РФ отменил обеспечительные меры по иску о запрете американской NCH Capital,https://www.interfax.ru/russia/1068491,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
682,"Венгерская MOL в 2,5 раза увеличит поставки нефти в Сербию",https://www.interfax.ru/world/1060097,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
683,Глава ЦБ сообщила о продолжении обсуждения идеи субсидировать выход на рынок капитала,https://www.interfax.ru/russia/1055072,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
686,Нигерия планирует закупить у России сельхозтехнику на более чем 10 млрд рублей,https://www.interfax.ru/business/1052369,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
688,"Что произошло за день: понедельник, 24 ноября",https://www.interfax.ru/russia/1059652,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
692,Минэнерго РФ настаивает на ускорении строительства Хабаровской ТЭЦ-4,https://www.interfax.ru/russia/1013596,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
693,"Стоимость порта ""Лавна"" превысила 87 млрд рублей",https://www.interfax.ru/russia/1017031,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
694,Мишустин пообещал стимулировать спрос на разработки в станкостроении для поддержки отрасли,https://www.interfax.ru/russia/1028303,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
700,ФАС продолжит донастройку дифференцированных тарифов в энергетике,https://www.interfax.ru/business/1051241,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
703,"На ""Мосбирже"" рубль заметно подорожал к юаню",https://www.interfax.ru/business/1010787,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
704,"Парламент Египта одобрил присуждение ""ЛУКОЙЛу"" двух концессий",https://www.interfax.ru/business/1023415,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
707,"""Ростелеком"" предложил строить общие для крупных компаний электростанции под ЦОД для ИИ",https://www.interfax.ru/business/1030065,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
708,"Цена размещения в рамках SPO МТС-банка составит 1380,5 руб./АО",https://www.interfax.ru/business/1036041,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
712,В Севастополе возобновил работу морской пассажирский транспорт,https://www.interfax.ru/russia/1057084,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
713,Аэропорт Саратова временно не обслуживает рейсы,https://www.interfax.ru/russia/1051635,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
716,Китай ввел независимый таможенный режим для острова Хайнань,https://www.interfax.ru/world/1063966,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
719,"Аэропорты в Ярославле, Нижнем Новгороде и Иванове возобновили работу",https://www.interfax.ru/russia/1023453,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
722,"В России повысились минимальные цены на водку, коньяк и бренди",https://www.interfax.ru/russia/1066027,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
724,Руандийская армия при поддержке повстанцев наступает на востоке Демократической Республики Конго,https://www.interfax.ru/world/1004747,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
730,Доля продовольственной пшеницы в урожае-2025 в РФ остается на уровне прошлого года,https://www.interfax.ru/business/1046886,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
731,"""Ростелеком"" размещает ЦФА на 2 млрд рублей на платформе Альфа-банка",https://www.interfax.ru/business/1016830,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
737,Российские военные уничтожили за сутки 178 украинских беспилотников,https://www.interfax.ru/world/1012645,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
738,"Несколько дронов ВСУ сбито в Белгородской области, пострадавших нет",https://www.interfax.ru/russia/1002390,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
739,Поставку в Россию 40 кг кокаина из Латинской Америки пресекли в Петербурге,https://www.interfax.ru/russia/1066430,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
740,"""Мираторг"" сообщил о штатной работе предприятий в Брянской области после атак БПЛА",https://www.interfax.ru/russia/1043169,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
741,Продажи чипов в мире в 2026 году приблизятся к $1 трлн,https://www.interfax.ru/business/1061730,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
743,Полиция Италии задержала 384 человека в рамках антинаркотической операции,https://www.interfax.ru/world/1064350,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
749,Путин заявил о загрузке мощностей ОПК по максимуму,https://www.interfax.ru/russia/1048241,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
751,"""Малый порт"" в Приморье в январе увеличил перевалку угля на экспорт на 20%",https://www.interfax.ru/business/1007456,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
757,БПЛА атаковал автомобиль председателя белгородского избиркома,https://www.interfax.ru/russia/1061752,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
759,ВТБ не исключает покупки других банков при благоприятных условиях,https://www.interfax.ru/business/1047730,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
761,ВТБ вновь попытается получить согласие держателей валютных субордов на рублификацию выпусков,https://www.interfax.ru/business/1057398,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
762,"""Яндекс Драйв"" за два года планирует запустить франшизу каршеринга в городах с населением от 500 тыс.",https://www.interfax.ru/business/1035549,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
763,В Тегусигальпе произошли беспорядки из-за задержки итогов президентских выборов,https://www.interfax.ru/world/1063494,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
766,SEC подала иск против Илона Маска в связи с обстоятельствами покупки им Twitter,https://www.interfax.ru/world/1002964,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
776,Число заявок на пособие по безработице в США выросло больше прогнозов,https://www.interfax.ru/business/1028548,unemployment_rate,unemployment_rate,unemployment_rate,,,1,1,1.0,1.0,False
779,Австралийская Woodside и Hyundai оценят возможности СПГ-сотрудничества,https://www.interfax.ru/business/1036675,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
780,"Brent подешевела до $68,24 за баррель",https://www.interfax.ru/business/1044617,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
782,В Евросоюзе число банкротств в I квартале снизилось,https://www.interfax.ru/business/1026036,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
789,TSMC в III квартале увеличила чистую прибыль на 39% до рекорда,https://www.interfax.ru/business/1052975,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
792,"Ритейлер ""О`Кей"" в IV кв. увеличил выручку на 5,3%, в целом за 2024 г. - на 5,5%",https://www.interfax.ru/business/1005623,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
793,"""АБ Холдинг"" отсудил у кипрской ABH Financial ее пакет в Альфа-банке",https://www.interfax.ru/russia/1010537,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
795,Глава Банка Англии по-прежнему обеспокоен динамикой британского ВВП,https://www.interfax.ru/business/1009349,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
802,Китай приостанавливает действие ограничений на экспорт некоторых РЗМ в США,https://www.interfax.ru/world/1057199,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
803,Пензенский аэропорт вновь обслуживает рейсы,https://www.interfax.ru/russia/1040607,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
812,Disney отчитался о квартальной чистой прибыли,https://www.interfax.ru/business/1024544,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
815,МВД Германии продлит пограничный контроль до сентября,https://www.interfax.ru/world/1073000,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
821,"Прорабатывается возможность для россиян расплачиваться в Китае картами ""Мир"" и по QR-кодам",https://www.interfax.ru/world/1045288,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
826,Полиция Южной Кореи вновь не сумела обыскать офис службы безопасности Юн Сок Ёля,https://www.interfax.ru/world/1003737,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
832,Поставки газа из РФ в Армению приостановлены из-за ремонта на газопроводе в Грузии,https://www.interfax.ru/world/1014180,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
838,"Hyatt купит Playa Hotels за $2,6 млрд",https://www.interfax.ru/world/1007216,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
839,Росфинмониторинг внес Леонида Гозмана в перечень террористов и экстремистов,https://www.interfax.ru/russia/1004128,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
843,"""Объединенные пивоварни"" сменили название на ""Пивоварни Бочкарев""",https://www.interfax.ru/business/1055297,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
851,В случае непубличного признания компании ЭЗО ее владельца будут об этом информировать,https://www.interfax.ru/russia/1053623,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
858,В Удмуртии отменили введенный после атаки БПЛА в Ижевске режим ЧС,https://www.interfax.ru/russia/1034993,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
863,"Министры ОПЕК+ и ""восьмерки"" подтвердили ранее принятые решения об уровнях добычи на 2026 г. и I кв.",https://www.interfax.ru/business/1060669,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
864,Госдума приняла закон о дистанционном открытии счетов в рамках ЭПР,https://www.interfax.ru/russia/1017655,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
865,"План ""Ковер"" действует в Пензенской области",https://www.interfax.ru/russia/1056537,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
866,"Нетаньяху заявил, что Израиль должен сам обеспечивать себя вооружениями",https://www.interfax.ru/world/1047668,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
878,"В АПК доля российских семян сахарной свеклы в 2025 году выросла в 2,4 раза до 19%",https://www.interfax.ru/business/1067197,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
880,Аэропорт Владикавказа возобновил работу,https://www.interfax.ru/russia/1043878,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
884,Военные РФ заявили об уничтожении 20 украинских дронов над Белгородской областью,https://www.interfax.ru/russia/1054395,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
886,Президент заявил о росте в РФ числа преступлений экстремистской направленности,https://www.interfax.ru/russia/1076013,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
891,"Грузооборот морских портов РФ в январе сократился на 7% г/г, до 67 млн тонн",https://www.interfax.ru/business/1072362,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
898,"Финтех-подразделение Ozon разместит ЦФА на 1,5 млрд рублей",https://www.interfax.ru/business/1011360,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
903,ЦБ ужесточит требования к оценке банками финансового положения компаний,https://www.interfax.ru/business/1076269,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
904,На комиссии в Госдуме заявили о трудностях с легализацией граждан Киргизии,https://www.interfax.ru/russia/1025795,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
909,ЦАХАЛ сообщил о новой волне ударов по Тегерану,https://www.interfax.ru/world/1076159,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
912,В Пензенской области возбудили уголовное дело из-за нападения на главу района,https://www.interfax.ru/russia/1044401,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
915,"Brent подешевела до $60,99 за баррель",https://www.interfax.ru/business/1062998,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
921,Малому бизнесу профинансируют восстановление памятников на 9 млрд рублей,https://www.interfax.ru/business/1053203,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
923,КНР проходит летний пик потребления газа на уровне прошлогодних значений,https://www.interfax.ru/business/1040070,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
924,Движение по Крымскому мосту возобновлено,https://www.interfax.ru/russia/1072751,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
928,"Brent подешевела до $77,3 за баррель",https://www.interfax.ru/business/1005175,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
930,"Оборот ""Софтлайна"" в 2025 году вырос на 9% до 131,8 млрд рублей",https://www.interfax.ru/business/1070966,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
936,"Первые два причальных устройства КТК будут заменены на импортные, ВПУ-3 - на отечественный",https://www.interfax.ru/forumspb/1031889,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
937,"Pfizer близок к покупке Metsera за сумму до $7,3 млрд",https://www.interfax.ru/business/1048461,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
943,Аналитики прогнозируют сохранение ставки ЦБ РФ на уровне 21%,https://www.interfax.ru/business/1015532,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
944,Неквалифицированным инвесторам откроют доступ к ЦФА через традиционные биржи,https://www.interfax.ru/business/1021220,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
